type;sourceName;sourceVersion;device;unit;creationDate;startDate;endDate;value
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c94f00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 00:00:07 -0400;2017-09-23 23:58:27 -0400;2017-09-23 23:59:27 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c94fa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 00:40:07 -0400;2017-09-24 00:37:11 -0400;2017-09-24 00:38:11 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 00:42:53 -0400;2017-09-24 00:40:21 -0400;2017-09-24 00:41:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c950e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 00:55:02 -0400;2017-09-24 00:53:49 -0400;2017-09-24 00:54:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c951d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:10:06 -0400;2017-09-24 01:07:42 -0400;2017-09-24 01:08:42 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95270>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:10:44 -0400;2017-09-24 01:09:16 -0400;2017-09-24 01:10:16 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:15:59 -0400;2017-09-24 01:14:26 -0400;2017-09-24 01:15:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:29:24 -0400;2017-09-24 01:25:30 -0400;2017-09-24 01:26:30 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:29:24 -0400;2017-09-24 01:27:42 -0400;2017-09-24 01:28:42 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c954a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:30:58 -0400;2017-09-24 01:29:48 -0400;2017-09-24 01:30:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c956d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:31:53 -0400;2017-09-24 01:30:48 -0400;2017-09-24 01:31:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95770>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:33:48 -0400;2017-09-24 01:31:48 -0400;2017-09-24 01:32:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95720>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:33:55 -0400;2017-09-24 01:32:48 -0400;2017-09-24 01:33:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c957c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:34:55 -0400;2017-09-24 01:33:48 -0400;2017-09-24 01:34:48 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:38:08 -0400;2017-09-24 01:34:59 -0400;2017-09-24 01:35:59 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c959f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:38:08 -0400;2017-09-24 01:35:59 -0400;2017-09-24 01:36:59 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c959a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 01:38:08 -0400;2017-09-24 01:36:59 -0400;2017-09-24 01:37:59 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95bd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 19:59:21 -0400;2017-09-24 19:56:19 -0400;2017-09-24 19:57:19 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95c70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:17:30 -0400;2017-09-24 20:15:21 -0400;2017-09-24 20:16:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8ac80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:31:51 -0400;2017-09-24 20:29:01 -0400;2017-09-24 20:30:01 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0c95ae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:57:32 -0400;2017-09-24 20:52:53 -0400;2017-09-24 20:53:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8ad20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:57:32 -0400;2017-09-24 20:53:53 -0400;2017-09-24 20:54:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8acd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:57:32 -0400;2017-09-24 20:54:53 -0400;2017-09-24 20:55:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8ac30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:57:32 -0400;2017-09-24 20:55:53 -0400;2017-09-24 20:56:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8aeb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:58:20 -0400;2017-09-24 20:56:53 -0400;2017-09-24 20:57:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8adc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 20:59:01 -0400;2017-09-24 20:57:53 -0400;2017-09-24 20:58:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8b040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:00:28 -0400;2017-09-24 20:58:53 -0400;2017-09-24 20:59:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8b220>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:03:07 -0400;2017-09-24 20:59:53 -0400;2017-09-24 21:00:53 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8b090>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:08:13 -0400;2017-09-24 21:03:38 -0400;2017-09-24 21:04:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c0a8b130>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:08:13 -0400;2017-09-24 21:04:38 -0400;2017-09-24 21:05:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128c990>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:08:13 -0400;2017-09-24 21:05:38 -0400;2017-09-24 21:06:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128c9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:08:13 -0400;2017-09-24 21:06:38 -0400;2017-09-24 21:07:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ca80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:09:57 -0400;2017-09-24 21:07:38 -0400;2017-09-24 21:08:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cb70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:09:57 -0400;2017-09-24 21:08:38 -0400;2017-09-24 21:09:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cc10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:12:20 -0400;2017-09-24 21:09:38 -0400;2017-09-24 21:10:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cd00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:12:20 -0400;2017-09-24 21:10:38 -0400;2017-09-24 21:11:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:14:13 -0400;2017-09-24 21:11:38 -0400;2017-09-24 21:12:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ce40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:14:13 -0400;2017-09-24 21:12:38 -0400;2017-09-24 21:13:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cf30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 21:14:46 -0400;2017-09-24 21:13:38 -0400;2017-09-24 21:14:38 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128cf80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:13:19 -0400;2017-09-24 22:08:42 -0400;2017-09-24 22:09:42 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d020>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:13:19 -0400;2017-09-24 22:09:42 -0400;2017-09-24 22:10:42 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d110>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:13:19 -0400;2017-09-24 22:11:08 -0400;2017-09-24 22:12:08 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d250>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:13:19 -0400;2017-09-24 22:12:08 -0400;2017-09-24 22:13:08 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d160>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:40:10 -0400;2017-09-24 22:36:47 -0400;2017-09-24 22:37:47 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:40:10 -0400;2017-09-24 22:37:47 -0400;2017-09-24 22:38:47 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d2f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:40:10 -0400;2017-09-24 22:38:47 -0400;2017-09-24 22:39:47 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d340>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:41:24 -0400;2017-09-24 22:40:13 -0400;2017-09-24 22:41:13 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d3e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:44:28 -0400;2017-09-24 22:41:56 -0400;2017-09-24 22:42:56 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d480>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:44:28 -0400;2017-09-24 22:42:56 -0400;2017-09-24 22:43:56 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:45:46 -0400;2017-09-24 22:44:36 -0400;2017-09-24 22:45:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:47:26 -0400;2017-09-24 22:45:36 -0400;2017-09-24 22:46:36 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:50:04 -0400;2017-09-24 22:47:22 -0400;2017-09-24 22:48:22 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:52:24 -0400;2017-09-24 22:49:25 -0400;2017-09-24 22:50:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d930>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:52:24 -0400;2017-09-24 22:50:25 -0400;2017-09-24 22:51:25 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:52:37 -0400;2017-09-24 22:51:30 -0400;2017-09-24 22:52:30 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128d980>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:55:41 -0400;2017-09-24 22:52:49 -0400;2017-09-24 22:53:49 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128db10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:55:41 -0400;2017-09-24 22:54:21 -0400;2017-09-24 22:55:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128dac0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:58:12 -0400;2017-09-24 22:55:21 -0400;2017-09-24 22:56:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128db60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:58:12 -0400;2017-09-24 22:56:21 -0400;2017-09-24 22:57:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128dc00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 22:58:29 -0400;2017-09-24 22:57:21 -0400;2017-09-24 22:58:21 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128dca0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-24 23:03:31 -0400;2017-09-24 23:02:03 -0400;2017-09-24 23:03:03 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128dd40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-25 21:08:18 -0400;2017-09-25 21:02:37 -0400;2017-09-25 21:03:37 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128df70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:29:27 -0400;2017-09-26 14:24:34 -0400;2017-09-26 14:25:34 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e010>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:52:30 -0400;2017-09-26 14:48:52 -0400;2017-09-26 14:49:52 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128dfc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:56:46 -0400;2017-09-26 14:52:29 -0400;2017-09-26 14:53:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e060>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:56:46 -0400;2017-09-26 14:53:29 -0400;2017-09-26 14:54:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e100>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:56:46 -0400;2017-09-26 14:54:29 -0400;2017-09-26 14:55:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e1a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:56:46 -0400;2017-09-26 14:55:29 -0400;2017-09-26 14:56:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e240>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:57:36 -0400;2017-09-26 14:56:29 -0400;2017-09-26 14:57:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e2e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 14:58:45 -0400;2017-09-26 14:57:29 -0400;2017-09-26 14:58:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e380>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:00:30 -0400;2017-09-26 14:58:29 -0400;2017-09-26 14:59:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e420>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:00:35 -0400;2017-09-26 14:59:29 -0400;2017-09-26 15:00:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e4c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:01:34 -0400;2017-09-26 15:00:29 -0400;2017-09-26 15:01:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e650>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:02:33 -0400;2017-09-26 15:01:29 -0400;2017-09-26 15:02:29 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e600>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:03:50 -0400;2017-09-26 15:02:39 -0400;2017-09-26 15:03:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e6a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:05:39 -0400;2017-09-26 15:03:39 -0400;2017-09-26 15:04:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e8d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:05:47 -0400;2017-09-26 15:04:39 -0400;2017-09-26 15:05:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e970>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:07:14 -0400;2017-09-26 15:05:39 -0400;2017-09-26 15:06:39 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e920>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:25:10 -0400;2017-09-26 15:22:15 -0400;2017-09-26 15:23:15 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128e9c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:27:27 -0400;2017-09-26 15:24:30 -0400;2017-09-26 15:25:30 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ee70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:27:27 -0400;2017-09-26 15:25:30 -0400;2017-09-26 15:26:30 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128eb50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:29:20 -0400;2017-09-26 15:26:45 -0400;2017-09-26 15:27:45 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128eb00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 15:29:20 -0400;2017-09-26 15:27:54 -0400;2017-09-26 15:28:54 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ec90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 16:38:26 -0400;2017-09-26 16:34:26 -0400;2017-09-26 16:35:26 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ed30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 17:59:49 -0400;2017-09-26 17:56:23 -0400;2017-09-26 17:57:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ef10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 17:59:49 -0400;2017-09-26 17:57:23 -0400;2017-09-26 17:58:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128ed80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 17:59:49 -0400;2017-09-26 17:58:23 -0400;2017-09-26 17:59:23 -0400;1
HKQuantityTypeIdentifierAppleExerciseTime;Omair’s Apple Watch;4.0;<<HKDevice: 0x1c128efb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch2,4, software:4.0>;min;2017-09-26 20:19:59 -0400;2017-09-26 20:13:25 -0400;2017-09-26 20:14:25 -0400;1
